username,id,language,retweets_count,tweet,hashtags,replies_count,cashtags,name,likes_count,created_at
inputoutputhk,1438515531468865545,en,107,Are you planning to join us for the #CardanoSummit2021?  Join online!  Or at one of 7 events &amp; 30+ local meetups. Be sure to save your spot - spaces are limited!!  Navigate to the bottom of the page &amp; pick your preferred location! Register today👇 #Cardano  https://t.co/uU1REO7SMr,"['cardanosummit2021', 'cardano']",29,[],Input Output,672,2021-09-16 14:50:03 UTC
inputoutputhk,1438207252188499979,en,244,"Mid-week repo update: #Alonzo delivered but we're not slowing down!! 💪   #Cardano code forges continue to burn bright with 3,342 GitHub commits this week &amp; counting... 🔥   To follow the latest code commits bookmark the excellent resource:  https://t.co/Tj4Ebgc65u  #Cardano $ADA  https://t.co/ZsNsQXvHpD","['alonzo', 'cardano', 'cardano']",26,['ada'],Input Output,1237,2021-09-15 18:25:04 UTC
inputoutputhk,1438125577014235136,en,149,ICYMI: In the second part of no-surprises transaction validation blog post @polinavinovino describes #Cardano’s innovative approach to failed transactions.  TLDR: Failed transaction? No problem. No fee!  Read all about #Alonzo transaction validation 👇   https://t.co/9TNO1Af2Kr,"['cardano', 'alonzo']",19,[],Input Output,636,2021-09-15 13:00:31 UTC
inputoutputhk,1437846374393987078,en,125,ICYMI: Here is @polinavinovino &amp; the first part of her technical overview of transaction validation on #Cardano.  TLDR: 🚫 avoid unpredictably high fees ❌ no monetary loss from failed transactions ✅ reduced adversarial behavior  Read more ⬇️   https://t.co/iA2TjSHtxG,['cardano'],10,[],Input Output,565,2021-09-14 18:31:04 UTC
inputoutputhk,1437792075618131972,en,201,#CardanoSummit2021   A mix of virtual and live events from across the globe. September 25-26.   The whole world is invited.  👉 7 events  🌐 Over 20 community meetups  🤩 Virtual world   And it’s free. Simply register below. #Cardano $ADA  https://t.co/uU1RENQhUT  https://t.co/sHEgYEHCl1,"['cardanosummit2021', 'cardano']",28,['ada'],Input Output,798,2021-09-14 14:55:18 UTC
inputoutputhk,1437672479049256962,en,0,@B58Finance For any questions please contact @Cardano_Girl,[],1,[],Input Output,2,2021-09-14 07:00:04 UTC
inputoutputhk,1437415965290082320,en,244,"Last night we successfully deployed the #Alonzo upgrade &amp; welcomed #smarcontracts on #Cardano. A new, exciting journey now begins...  For the full story on what to expect next, check out our latest blog by @timbharrison  https://t.co/VSPl7La74q","['alonzo', 'smarcontracts', 'cardano']",60,[],Input Output,1330,2021-09-13 14:00:46 UTC
inputoutputhk,1437179630490984449,en,137,🦞 Participate in the Lobster challenge 🦞  Let's use a simple #Plutus #SmartContract on #Cardano to help @IOHK_Charles find a name for his lobster!  Information and details in the GitHub repo:  https://t.co/82bYfdT0Ii,"['plutus', 'smartcontract', 'cardano']",54,[],Input Output,778,2021-09-12 22:21:40 UTC
inputoutputhk,1437174004524228615,en,270,"2/2 It’s still early days, with exciting times ahead. For the full story on what to expect next, check out our latest blog    https://t.co/e5HlANA8iR   Onwards!💪   #DeFi #BuildingOnCardano #Cardano $ADA","['defi', 'buildingoncardano', 'cardano']",35,['ada'],Input Output,1737,2021-09-12 21:59:18 UTC
inputoutputhk,1437174002603204609,en,3674,"1/2 Upgrade successful.    Moments ago, we deployed the #Alonzo upgrade at the epoch rollover.    Welcome to the start of a new era for #Cardano $ADA  https://t.co/r6QNvTv4pt","['alonzo', 'cardano']",518,['ada'],Input Output,13119,2021-09-12 21:59:18 UTC
inputoutputhk,1437166833866579978,en,404,We’re live-streaming the HFC event. It's still early days for our brand new ecosystem. But join us to celebrate this milestone!  https://t.co/DkI2lYnUEK #CardanoCommunity #Cardano $ada,"['cardanocommunity', 'cardano']",81,['ada'],Input Output,2032,2021-09-12 21:30:49 UTC
inputoutputhk,1437151983832608774,en,193,Just over an hour to go now before the Cardano #Alonzo upgrade ⏰   We’ll be live-streaming the HFC event from about UTC 21:30 today.    Are you joining us for the watch party on YouTube?   https://t.co/6CcCWRjSFv,['alonzo'],54,[],Input Output,732,2021-09-12 20:31:48 UTC
inputoutputhk,1437143854646444033,en,1,@leonard_bayard @YouknowTheguy3 Hi Leonard. Please check out the Essential Cardano repo where we're mapping the ecosystem with the help of the community  https://t.co/sO4jlLFimp.   Let us know if you have any questions?,[],0,[],Input Output,0,2021-09-12 19:59:30 UTC
inputoutputhk,1437141562459316224,en,2,@ehsan_shokri @Cardano Shortly after 21:44 UTC today 👍,[],3,[],Input Output,23,2021-09-12 19:50:23 UTC
inputoutputhk,1437140727406997510,en,6,"@leonard_bayard It's complete nonsense, being frank. Please take a look at this piece which explains the difference between eUTXO and the inferior model used by some other chains. Think of ETH like a single core processor. Whereas Cardano takes a multi-core approach 🙏   https://t.co/13fadqSsJI",[],1,[],Input Output,23,2021-09-12 19:47:04 UTC
inputoutputhk,1437123737355276293,en,3,"@Gigimw2 @Bradley52903994 @Cardano Really, really soon. Like about 3 hours time today soon 👍",[],1,[],Input Output,20,2021-09-12 18:39:34 UTC
inputoutputhk,1437123274530508813,en,2,@Bradley52903994 @Cardano Soon,[],2,[],Input Output,13,2021-09-12 18:37:43 UTC
inputoutputhk,1437071184533786635,en,323,Want to see the countdown to today's upgrade?  New Daedalus 4.3.1 brings #Alonzo support &amp; includes a countdown to the epoch turnover when we'll see the Alonzo HFC upgrade.   Click on the cone to see it 👍 🎉  #Cardano $ADA   https://t.co/vh0H8na1M4  https://t.co/AxOyK5r5qd,"['alonzo', 'cardano']",51,['ada'],Input Output,1624,2021-09-12 15:10:44 UTC
inputoutputhk,1437038903878459400,en,1287,"NEW BLOG: Years of hard work have brought us here. And today, as we prepare to deploy #smartcontracts capability to #Cardano, @timbharrison takes a moment to reflect on how far we have come. And the promise that lies ahead.    #Cardano $ADA   https://t.co/VSPl7La74q","['smartcontracts', 'cardano', 'cardano']",215,['ada'],Input Output,5264,2021-09-12 13:02:28 UTC
inputoutputhk,1437033451727855617,en,553,Not long now before the Cardano #Alonzo upgrade ⏰  We’ll livestream from c. UTC 21:30 today &amp; cover the HFC event at the epoch boundary. It's still early days for our brand new ecosystem. But join us to celebrate this milestone!  Subscribe &amp; hit the🔔  https://t.co/6CcCWRjSFv  https://t.co/ofsmsxTjGG,['alonzo'],68,[],Input Output,2067,2021-09-12 12:40:48 UTC
inputoutputhk,1437023250702381056,en,220,ICYMI: Account-based blockchains like $ETH &amp; eUTXO chains like #Cardano treat concurrency very differently. Here's an explainer on how eUTXO requires a different approach to concurrency from DApp developers building DEXs on Cardano 👇   https://t.co/ESUZSpVHGa,['cardano'],19,['eth'],Input Output,982,2021-09-12 12:00:16 UTC
inputoutputhk,1436664175426736128,en,10,"@samkoba_ @Herman28671371 Hi there. If you have any remaining concerns about concurrency, this should help. The eUTXO model we have implemented on #Cardano has advantages over the account model. It just requires a different developer approach to make the most of it. Many thanks!    https://t.co/13fadqSsJI",['cardano'],0,[],Input Output,33,2021-09-11 12:13:26 UTC
inputoutputhk,1436654076184432643,en,590,Beautiful indeed. #Cardano #BuildingOnCardano $ADA,"['cardano', 'buildingoncardano']",70,['ada'],Input Output,2438,2021-09-11 11:33:18 UTC
inputoutputhk,1436432349781237785,en,630,"NEW BLOG: #Cardano’s eUTXO approach to #smartcontract execution offers greater security, full cost predictability &amp; no charges for failed transactions.   It's a novel approach to parallelization already being embraced by innovative #DeFi devs $ADA $ETH    https://t.co/13fadqSsJI","['cardano', 'smartcontract', 'defi']",79,"['ada', 'eth']",Input Output,2361,2021-09-10 20:52:14 UTC
inputoutputhk,1436404252008648713,en,85,"Every Friday, we publish our weekly #Cardano development update. So for the lowdown on what IOHK's dev team has been working on last week, head on over and take a look👇   https://t.co/0plMXog8UT  https://t.co/3NxxnytW9z",['cardano'],7,[],Input Output,500,2021-09-10 19:00:35 UTC
inputoutputhk,1436325831199141888,en,855,"Join us on Sunday 12 September for the #Alonzo HFC event and the start of #Cardano’s #smartcontract era.   We’ll watch the new epoch rollover together, with chat from the team about how far we’ve come and what comes next in the journey. And some special guests. 1/2  https://t.co/5sWEwVNRLq","['alonzo', 'cardano', 'smartcontract']",96,[],Input Output,3370,2021-09-10 13:48:58 UTC
inputoutputhk,1436319447749472257,en,336,"OUT NOW: #Daedalus mainnet 4.3.1   Daedalus 4.3.1 brings #Alonzo support &amp; includes a countdown to the Alonzo HFC upgrade. Also improved presentation of windows, enhancements to transaction management, and support for the upcoming Trezor hardware wallet firmware update.  #Cardano  https://t.co/1p3XxmkVrh","['daedalus', 'alonzo', 'cardano']",52,[],Input Output,1276,2021-09-10 13:23:36 UTC
inputoutputhk,1435949216635949062,en,35,"If YOU are building on #Cardano &amp; your project is not included – we’d love to hear from you! Submit a PR today, and let's keep growing this ecosystem together!  https://t.co/a3dtx9uWW4",['cardano'],7,[],Input Output,224,2021-09-09 12:52:26 UTC
inputoutputhk,1435629004535517192,en,180,"Mid-week repo update: as we approach #smartcontract deployment on Sunday, #Cardano code forges continue to burn bright – 2,982 GitHub commits this week &amp; counting...👏 💪  Bookmark this excellent resource to follow the latest code commits👇  https://t.co/k2J1Et9Hg5  #Cardano $ADA  https://t.co/tUM61yuW61","['smartcontract', 'cardano', 'cardano']",19,['ada'],Input Output,979,2021-09-08 15:40:02 UTC
inputoutputhk,1435295013676752904,en,98,"Start by joining us this Sunday LIVE to hear more from the team about what to expect as we head towards the Cardano summit, and beyond. More details on that a little later this week. Till then… onward! #Cardano $ADA 6/6",['cardano'],8,['ada'],Input Output,885,2021-09-07 17:32:52 UTC
inputoutputhk,1435295012221300746,en,110,"We’re on our way. Remember, this may be the end of one long journey. But it’s the start of an exciting new phase in our development as a #smartcontracts network. We’ll have lots to share over the months ahead as our exciting ecosystem continues to grow 5/6 $ADA #Cardano","['smartcontracts', 'cardano']",6,['ada'],Input Output,918,2021-09-07 17:32:52 UTC
inputoutputhk,1435295010820395011,en,82,"Exchanges, third-parties and the #Cardano stake pool operator community all continue to get #ReadyFor #Alonzo. Thank to you all for your continuing support 🙏 #Cardano $ADA 4/6","['cardano', 'readyfor', 'alonzo', 'cardano']",2,['ada'],Input Output,714,2021-09-07 17:32:51 UTC
inputoutputhk,1435295009411043332,en,87,"On Sunday, core Plutus #smartcontracts capability will be deployed to the #Cardano mainnet using our unique HFC technology. Along with compatibility upgrades across the whole software stack 3/6","['smartcontracts', 'cardano']",3,[],Input Output,688,2021-09-07 17:32:51 UTC
inputoutputhk,1435295007997636620,en,253,"The #Alonzo HFC event will be the most significant upgrade yet, laying the firmest of foundations for an exciting new era of #smartcontracts on #Cardano. Here's the moment – just minutes ago – that Sam submitted the upgrade proposal 2/6 🤘   https://t.co/wnZmn7YwiP","['alonzo', 'smartcontracts', 'cardano']",25,[],Input Output,1611,2021-09-07 17:32:51 UTC
inputoutputhk,1435295005959151618,en,3513,"LAUNCH CONFIRMED: Today, around 17:26 UTC we successfully submitted an update proposal to the #Cardano mainnet, to trigger a hard fork combinator event on Sunday 💪🙌 #Cardano $ADA 1/6  https://t.co/rEtjrdGiBV","['cardano', 'cardano']",512,['ada'],Input Output,10806,2021-09-07 17:32:50 UTC
inputoutputhk,1435245848401690624,en,413,NEW BLOG: Failed transaction? No problem. No fee! #Cardano 's innovative approach to transactions effectively splits them them across two phases. It maintains fee predictability while compensating SPOs for validating. More from @polinavinovino    https://t.co/9TNO1Af2Kr,['cardano'],49,[],Input Output,1714,2021-09-07 14:17:30 UTC
inputoutputhk,1434921831920807941,en,560,"NEW BLOG: #Cardano’s deterministic #smartcontracts design removes the risk of unpredictably high fees, monetary loss from failed transactions &amp; reduces adversarial behavior. Read more in @polinavinovino's technical blog    https://t.co/Hvx4ZmYefD  #Cardano $ADA","['cardano', 'smartcontracts', 'cardano']",57,['ada'],Input Output,2182,2021-09-06 16:49:58 UTC
inputoutputhk,1434901741888278533,en,130,We're inviting #Cardano community stake pool operators to apply for the 3rd round of $ADA delegation. And suggest up to 2 fellow SPOs!   SPOs: application form now sent to your inbox. Please complete with as much detail as possible before 18th Sept 🙏    https://t.co/q60Pf9fFYP,['cardano'],46,['ada'],Input Output,701,2021-09-06 15:30:09 UTC
inputoutputhk,1434837132317765634,en,234,"Awesome effort as ever from the #Cardano stake pool operator community over the weekend to get #ReadyForAlonzo. Currently according to the stats over at our friends @PooltoolI, some 64% of pools have now upgraded to the 1.29.0 #Alonzo node. 🙌👏👏Now let's keep pushing! 💪🙏","['cardano', 'readyforalonzo', 'alonzo']",25,[],Input Output,1083,2021-09-06 11:13:24 UTC
inputoutputhk,1434761776218902528,en,2,@Emanuel85004172 Also worth checking👇 Cardano Stake Pool Course:  https://t.co/BgFK8uK4J3,[],0,[],Input Output,1,2021-09-06 06:13:58 UTC
inputoutputhk,1434518425754296325,en,124,"But remember, it is really just the beginning of a new journey. We’re looking forward to travelling this road together. Onward. 25/25 #Cardano $ADA",['cardano'],33,['ada'],Input Output,1376,2021-09-05 14:06:59 UTC
inputoutputhk,1434518424403730433,en,98,With #Cardano we are building something novel and unique. The #Alonzo upgrade is a transformational network upgrade. And it has been a long and often difficult path to get here. 24/n,"['cardano', 'alonzo']",5,[],Input Output,967,2021-09-05 14:06:59 UTC
inputoutputhk,1434518420347932678,en,57,"We’ll do our best to keep the #Cardano community fully informed throughout the weeks and months ahead, and walk you through the new developments as our developer ecosystem grows. 21/n",['cardano'],1,[],Input Output,658,2021-09-05 14:06:58 UTC
inputoutputhk,1434518419106316289,en,57,"During Cardano’s development, design decisions and trade-offs have been carefully made to deliver – we believe – superior, more secure or more ultimately scalable solutions. 20/n",[],3,[],Input Output,655,2021-09-05 14:06:57 UTC
inputoutputhk,1434518416459710464,en,80,"Things are going to evolve fast. The next few months are going to be the most exciting period in #Cardano’s history, with a huge amount of activity within the community and a host of new projects launching. 18/n",['cardano'],4,[],Input Output,728,2021-09-05 14:06:57 UTC
inputoutputhk,1434518413909667843,en,59,"And of course this is just with #Plutus. Over time, bridges, sidechains and other layer 2 solutions will bring onboard developers more comfortable developing for the account model. #Cardano 16/n","['plutus', 'cardano']",6,[],Input Output,649,2021-09-05 14:06:56 UTC
inputoutputhk,1434518404229222403,en,91,We are very pleased to see that developers are already testing on the #Cardano Testnet as they continue to prepare their DApps for market. Congratulations to @MinswapDEX. This is what a testnet is for. Please give them your support. 9/n,['cardano'],7,[],Input Output,1027,2021-09-05 14:06:54 UTC
inputoutputhk,1434518401402253316,en,112,These valuable community contributions help explain the reality behind the concurrency ‘issue’. We encourage you to have a look at these if you still have any concerns. #Cardano 7/n    https://t.co/3mGQ07fzaV,['cardano'],3,[],Input Output,969,2021-09-05 14:06:53 UTC
inputoutputhk,1434518395643383809,en,99,"The specific flavor #Cardano uses is the eUTxO – or extended model which we believe offers greater security, allows for fee predictability (no nasty surprises...) and offers more powerful parallelization. 3/n",['cardano'],4,[],Input Output,1058,2021-09-05 14:06:52 UTC
inputoutputhk,1434518394347429897,en,113,"Cardano is a UTxO (Unspent Transaction Output) blockchain, which utilizes a different programming paradigm for DApps than on account based blockchains like $ETH 2/n",[],5,['eth'],Input Output,1103,2021-09-05 14:06:51 UTC
inputoutputhk,1434518391465943048,en,2282,"IMPORTANT THREAD: Over the past 24 hours we have seen a lot of social media speculation (and let's face it, outright FUD &amp; misinformation) over Cardano’s ledger approach and specifically ‘concurrency’. Let’s clear this up. #Cardano $ADA 1/n",['cardano'],248,['ada'],Input Output,6444,2021-09-05 14:06:51 UTC
inputoutputhk,1434219718655844353,en,247,"The #Cardano community includes thousands of creators &amp; coders. So each week, we do a shoutout or two.  Today, it's kudos to @CardanoTrees &amp; their first full onchain evolutive trees living in Cardano!  Know someone who should be featured? Tag them!👇  #CardanoCreators  https://t.co/OsvGoTuJvB","['cardano', 'cardanocreators']",161,[],Input Output,1032,2021-09-04 18:20:02 UTC
inputoutputhk,1434164349099204614,en,80,"ICYMI: This round of community stake pool delegation is taking a fresh approach: we are encouraging SPOs to not only submit themselves, but also to suggest up to 2 outstanding fellow SPOs who deserve recognition $ADA #Cardano  Learn more ⤵️   https://t.co/q60Pf9fFYP",['cardano'],11,['ada'],Input Output,415,2021-09-04 14:40:00 UTC
inputoutputhk,1434058671621816324,en,683,"The #Alonzo upgrade is nearly here. So we’re asking every #Cardano SPO community to upgrade their nodes to 1.29.0 and get ‘Alonzo ready’. We’re c. 36% today. We want to be 80%+ as we approach the HFC event. Reckon we can we get to 70% by Monday, SPO fam!?  🙏💪#ReadyForAlonzo","['alonzo', 'cardano', 'readyforalonzo']",111,[],Input Output,2800,2021-09-04 07:40:05 UTC
inputoutputhk,1433874959324139520,en,91,"Every Friday, we publish our weekly #Cardano development update. So for the lowdown on what IOHK's dev team has been working on last week, head on over and take a look👇   https://t.co/SZeOf2ZBhz  https://t.co/M0NW4rM1E6",['cardano'],3,[],Input Output,465,2021-09-03 19:30:05 UTC
inputoutputhk,1433824635934621698,en,89,"#ProjectCatalyst just surpassed another milestone – 35k members have now joined our innovation platform, pioneering #decentralized governance &amp; building on #Cardano!   Become a part of the largest decentralized innovation fund in the world 🌍: $ADA  https://t.co/v1hNl9B2Ix  https://t.co/TpeA0m0zA9","['projectcatalyst', 'decentralized', 'cardano']",9,['ada'],Input Output,483,2021-09-03 16:10:07 UTC
inputoutputhk,1433776928125767680,en,304,"If you're thinking of responding to an $ADA giveaway YouTube promo here's a tip: DON'T! 🚫   99.9% of such giveaways are a scam. If you see one, please help take it down by reporting it to Cardano Fraud Detection Bureau:  https://t.co/x7mez4o1MM   Stay vigilant &amp; safe! #Cardano  https://t.co/cuhDVzQcAu",['cardano'],56,['ada'],Input Output,1005,2021-09-03 13:00:32 UTC
inputoutputhk,1433746386139365378,en,49,"An interesting discussion between @bigpeyYT &amp; @jjtoconnor on Cardano Nation-State Adoption, and the 5-year plan in Africa👇👀",[],2,[],Input Output,340,2021-09-03 10:59:10 UTC
inputoutputhk,1433399383203012609,en,856,"Yesterday, we upgraded the #Cardano testnet, successfully deploying #Plutus #smartcontracts capability. The focus now is on final component testing &amp; exchange integrations, ahead of the #Alonzo mainnet upgrade, still on track for deployment on 12 September  💪   #Cardano $ADA  https://t.co/lrdiYIiNKD","['cardano', 'plutus', 'smartcontracts', 'alonzo', 'cardano']",75,['ada'],Input Output,3143,2021-09-02 12:00:18 UTC
inputoutputhk,1433356696395698177,en,25,If you are building on #Cardano &amp; your project is not included - we’d love to hear from you! Submit a PR and let's grow it together! Your feedback &amp; contributions are always welcome!,['cardano'],7,[],Input Output,172,2021-09-02 09:10:41 UTC
inputoutputhk,1433356693510017025,en,20,Plus:   @CardanoBudz and @CnftHub under Tools @bingochain: A play-to-earn game built using #Cardano Native Tokens @stiks_cnft in NFT platforms &amp; Projects,['cardano'],2,[],Input Output,152,2021-09-02 09:10:40 UTC
inputoutputhk,1433166757620064260,en,1834,"So there we have it. Since c. 20:20 UTC today, the #Cardano Testnet now officially supports #Plutus #smartcontracts. Final testing &amp; integrations ahead. SPOs will now upgrade their mainnet nodes. Then next stop… mainnet upgrade. Still on track for 12 September. Onward! $ADA  https://t.co/Wl5CUpRB4L","['cardano', 'plutus', 'smartcontracts']",270,['ada'],Input Output,6462,2021-09-01 20:35:56 UTC
inputoutputhk,1433104060647985157,en,272,"NEW BLOG: Today, we're announcing a new round of community stake pool delegation &amp; introducing a new approach to delegation requests: allowing SPO’s to suggest up to 2 outstanding contributions from other SPO’s who build, create, or educate. $ADA #Cardano  https://t.co/q60Pf9fFYP",['cardano'],110,['ada'],Input Output,1269,2021-09-01 16:26:48 UTC
inputoutputhk,1433074702059282434,en,97,"Mid-week repo update: as we edge ever closer to #smartcontract deployment, #Cardano code forges continue to burn bright – 2,867 GitHub commits this week &amp; counting...👏 💪  Bookmark this excellent resource to follow the latest code commits👇  https://t.co/k2J1Et9Hg5  #Cardano $ADA  https://t.co/y3ArDDC5YA","['smartcontract', 'cardano', 'cardano']",7,['ada'],Input Output,531,2021-09-01 14:30:08 UTC
